date,age,gender,item,category,amount,label
2024-01-27,32,Female,Milk,Groceries,7802,
2024-02-24,21,Male,Movie Ticket,Entertainment,2656,
2024-02-25,30,Male,Netflix,Entertainment,1494,
2024-01-06,35,Male,Movie Ticket,Entertainment,3818,
2024-03-31,33,Female,Vegetables,Groceries,5312,Need
2024-03-11,24,Male,Bread,Groceries,2075,
2024-02-04,18,Male,Netflix,Entertainment,3569,
2024-01-05,35,Female,Medicine,Health & Wellness,8134,
2024-01-28,30,Female,Movie Ticket,Entertainment,4067,
2024-02-24,26,Female,Movie Ticket,Entertainment,5893,
2024-01-19,19,Female,Medicine,Health & Wellness,5146,
2024-02-23,58,Female,Video Game,Entertainment,7802,
2024-01-18,57,Male,Vegetables,Groceries,5727,
2024-02-10,54,Male,Medicine,Health & Wellness,1660,
2024-03-01,29,Female,Vegetables,Groceries,996,
2024-01-30,26,Male,Video Game,Entertainment,2241,
2024-02-29,44,Female,Medicine,Health & Wellness,2075,
2024-03-27,33,Male,Video Game,Entertainment,6723,
2024-02-16,18,Female,Video Game,Entertainment,5146,
2024-01-16,59,Male,Netflix,Entertainment,2158,
2024-02-06,55,Female,Movie Ticket,Entertainment,6557,Want
2024-01-03,33,Male,Vegetables,Groceries,5727,
2024-02-16,43,Male,Bread,Groceries,7553,
2024-01-05,42,Male,Movie Ticket,Entertainment,4399,
2024-01-23,25,Male,Milk,Groceries,5146,
2024-01-25,36,Female,Movie Ticket,Entertainment,6059,
2024-01-03,46,Female,Milk,Groceries,7968,
2024-03-28,54,Male,Medicine,Health & Wellness,5395,Need
2024-01-16,41,Female,Medicine,Health & Wellness,7470,
2024-03-02,19,Male,Vegetables,Groceries,4897,
2024-02-20,21,Female,Video Game,Entertainment,5063,
2024-01-19,39,Female,Bread,Groceries,5644,Need
2024-01-12,41,Female,Netflix,Entertainment,5810,
2024-02-22,60,Male,Rice,Groceries,7470,
2024-01-11,26,Female,Video Game,Entertainment,2739,
2024-03-28,42,Female,Netflix,Entertainment,7470,
2024-03-24,27,Male,Netflix,Entertainment,6059,
2024-03-23,24,Male,Movie Ticket,Entertainment,6889,Want
2024-02-23,58,Female,Bread,Groceries,6806,
2024-02-27,31,Male,Vegetables,Groceries,8134,
2024-02-22,20,Male,Netflix,Entertainment,4482,
2024-03-28,32,Female,Vegetables,Groceries,5395,
2024-02-05,60,Female,Movie Ticket,Entertainment,1826,
2024-02-07,57,Male,Movie Ticket,Entertainment,6142,
2024-03-27,25,Female,Movie Ticket,Entertainment,2241,Want
2024-02-13,26,Male,Vegetables,Groceries,5976,
2024-01-11,58,Female,Vegetables,Groceries,2988,
2024-01-11,41,Female,Netflix,Entertainment,5395,Want
2024-01-15,33,Female,Netflix,Entertainment,7304,Want
2024-03-31,49,Male,Rice,Groceries,1328,
2024-03-25,23,Female,Medicine,Health & Wellness,3569,
2024-03-08,25,Female,Bread,Groceries,5312,
2024-03-19,47,Male,Vegetables,Groceries,8051,
2024-01-07,20,Female,Rice,Groceries,8300,
2024-01-12,38,Male,Netflix,Entertainment,7636,Want
2024-01-06,26,Female,Vegetables,Groceries,2158,
2024-01-20,21,Male,Rice,Groceries,7138,
2024-03-05,56,Male,Netflix,Entertainment,7553,Want
2024-03-11,29,Male,Milk,Groceries,6806,
2024-03-05,52,Male,Bread,Groceries,4731,
2024-01-28,37,Male,Movie Ticket,Entertainment,8300,Want
2024-03-09,41,Female,Netflix,Entertainment,5976,Want
2024-01-22,54,Female,Netflix,Entertainment,2656,
2024-03-13,35,Female,Netflix,Entertainment,6308,
2024-03-13,30,Male,Medicine,Health & Wellness,6723,
2024-01-20,42,Male,Movie Ticket,Entertainment,7885,
2024-03-23,43,Male,Bread,Groceries,3818,Need
2024-03-12,24,Female,Medicine,Health & Wellness,7968,
2024-02-16,28,Female,Bread,Groceries,830,
2024-02-21,51,Female,Milk,Groceries,2490,Need
2024-02-16,46,Female,Rice,Groceries,4067,
2024-03-08,19,Male,Bread,Groceries,4482,
2024-03-30,40,Male,Movie Ticket,Entertainment,4897,
2024-03-13,40,Male,Milk,Groceries,1660,
2024-02-20,55,Female,Bread,Groceries,6308,
2024-03-14,57,Female,Medicine,Health & Wellness,3735,
2024-03-22,35,Female,Milk,Groceries,3569,
2024-02-10,53,Female,Vegetables,Groceries,1079,
2024-01-05,43,Female,Video Game,Entertainment,3237,
2024-02-11,39,Male,Netflix,Entertainment,3320,
2024-03-06,23,Male,Vegetables,Groceries,7885,
2024-01-11,46,Male,Movie Ticket,Entertainment,1411,
2024-03-31,40,Female,Movie Ticket,Entertainment,2158,
2024-03-15,44,Female,Vegetables,Groceries,1162,
2024-03-11,21,Female,Video Game,Entertainment,913,
2024-01-06,44,Female,Milk,Groceries,2241,
2024-01-31,50,Male,Bread,Groceries,7055,
2024-01-01,56,Male,Medicine,Health & Wellness,7968,Need
2024-02-04,53,Male,Rice,Groceries,8217,
2024-03-03,45,Female,Medicine,Health & Wellness,8217,Need
2024-02-20,34,Female,Milk,Groceries,6889,
2024-02-22,40,Female,Milk,Groceries,6474,Need
2024-03-17,18,Male,Bread,Groceries,3237,Need
2024-01-12,57,Male,Video Game,Entertainment,8300,
2024-01-28,33,Female,Medicine,Health & Wellness,3071,
2024-01-13,60,Male,Rice,Groceries,8051,
2024-01-31,59,Male,Milk,Groceries,7304,
2024-02-13,48,Male,Rice,Groceries,1245,
2024-01-31,41,Male,Vegetables,Groceries,7802,Need
2024-01-14,53,Female,Milk,Groceries,6723,
2024-01-20,41,Female,Movie Ticket,Entertainment,7719,
2024-02-11,57,Female,Milk,Groceries,1909,
2024-03-03,24,Male,Video Game,Entertainment,4482,
2024-01-07,41,Male,Vegetables,Groceries,3486,
2024-03-30,40,Female,Movie Ticket,Entertainment,6142,
2024-01-31,54,Female,Rice,Groceries,2573,
2024-03-13,50,Female,Movie Ticket,Entertainment,7470,
2024-02-28,31,Female,Medicine,Health & Wellness,4316,
2024-03-27,34,Male,Netflix,Entertainment,2822,
2024-02-25,45,Female,Medicine,Health & Wellness,1079,
2024-02-02,39,Male,Milk,Groceries,7387,
2024-02-09,57,Female,Netflix,Entertainment,2075,
2024-01-26,44,Male,Rice,Groceries,4233,
2024-02-29,44,Female,Rice,Groceries,2988,
2024-02-28,45,Female,Bread,Groceries,6142,
2024-01-22,33,Male,Milk,Groceries,1660,
2024-03-25,27,Female,Movie Ticket,Entertainment,2407,
2024-02-01,49,Female,Video Game,Entertainment,3569,
2024-02-14,22,Female,Netflix,Entertainment,4316,
2024-01-01,25,Male,Video Game,Entertainment,3901,
2024-01-26,38,Male,Bread,Groceries,3735,
2024-01-29,28,Female,Netflix,Entertainment,1660,
2024-03-15,38,Female,Vegetables,Groceries,6391,
2024-03-16,55,Male,Milk,Groceries,2407,
2024-02-04,54,Male,Milk,Groceries,2905,
2024-02-10,43,Female,Milk,Groceries,4731,
2024-02-03,20,Male,Video Game,Entertainment,3735,
2024-01-25,52,Male,Rice,Groceries,7636,
2024-01-02,55,Male,Medicine,Health & Wellness,4482,
2024-03-23,25,Female,Video Game,Entertainment,5063,
2024-03-19,41,Female,Rice,Groceries,6723,
2024-02-11,47,Male,Bread,Groceries,4316,
2024-03-04,49,Female,Movie Ticket,Entertainment,1660,
2024-01-05,47,Female,Bread,Groceries,1245,
2024-03-22,51,Male,Video Game,Entertainment,5893,
2024-03-10,26,Male,Vegetables,Groceries,4316,Need
2024-03-07,21,Male,Medicine,Health & Wellness,4316,
2024-01-16,31,Male,Movie Ticket,Entertainment,7138,
2024-02-26,20,Female,Medicine,Health & Wellness,6059,
2024-01-21,50,Female,Video Game,Entertainment,6972,
2024-02-17,55,Female,Medicine,Health & Wellness,1743,
2024-02-02,53,Male,Movie Ticket,Entertainment,5976,
2024-02-26,29,Male,Milk,Groceries,996,
2024-02-25,36,Male,Milk,Groceries,4482,
2024-03-27,33,Female,Movie Ticket,Entertainment,6557,
2024-02-13,37,Male,Video Game,Entertainment,6806,
2024-03-18,36,Female,Bread,Groceries,5478,
2024-02-02,26,Male,Bread,Groceries,1826,Need
2024-03-21,33,Female,Movie Ticket,Entertainment,1826,Want
2024-01-15,51,Female,Video Game,Entertainment,1577,
2024-03-25,48,Male,Rice,Groceries,5312,Need
2024-02-19,44,Female,Medicine,Health & Wellness,6723,
2024-03-05,25,Female,Milk,Groceries,7885,
2024-02-12,48,Male,Milk,Groceries,7221,
2024-01-11,52,Female,Milk,Groceries,6474,
2024-03-31,25,Male,Netflix,Entertainment,5561,
2024-02-17,23,Female,Video Game,Entertainment,6889,
2024-01-01,29,Male,Medicine,Health & Wellness,7387,
2024-02-06,19,Male,Bread,Groceries,6972,
2024-02-01,60,Female,Medicine,Health & Wellness,830,
2024-03-09,30,Male,Movie Ticket,Entertainment,6391,
2024-02-25,33,Female,Netflix,Entertainment,5893,
2024-03-07,58,Male,Video Game,Entertainment,1909,
2024-03-24,42,Male,Medicine,Health & Wellness,1743,Need
2024-03-14,49,Male,Medicine,Health & Wellness,1079,
2024-03-17,39,Female,Netflix,Entertainment,1992,
2024-01-18,49,Male,Netflix,Entertainment,6059,
2024-02-01,18,Female,Milk,Groceries,6225,
2024-01-02,23,Male,Rice,Groceries,2573,
2024-01-11,45,Female,Movie Ticket,Entertainment,2739,Want
2024-03-23,36,Male,Vegetables,Groceries,6059,
2024-01-25,47,Male,Netflix,Entertainment,4648,
2024-03-30,21,Female,Video Game,Entertainment,6391,
2024-03-22,58,Female,Bread,Groceries,5229,Need
2024-02-28,46,Male,Medicine,Health & Wellness,7885,
2024-02-29,38,Female,Video Game,Entertainment,4565,Want
2024-01-17,33,Male,Milk,Groceries,7553,
2024-01-01,28,Male,Bread,Groceries,7470,
2024-02-17,53,Female,Video Game,Entertainment,2407,
2024-03-12,42,Female,Bread,Groceries,2739,
2024-02-20,24,Female,Vegetables,Groceries,6142,
2024-01-16,55,Male,Medicine,Health & Wellness,8217,
2024-01-30,57,Female,Movie Ticket,Entertainment,8217,
2024-03-10,58,Male,Bread,Groceries,6308,
2024-02-06,45,Male,Medicine,Health & Wellness,3818,
2024-01-10,30,Female,Rice,Groceries,3901,
2024-02-26,40,Female,Netflix,Entertainment,3154,Want
2024-01-29,20,Male,Medicine,Health & Wellness,1328,
2024-03-09,58,Male,Medicine,Health & Wellness,4316,
2024-01-09,26,Female,Video Game,Entertainment,5644,
2024-01-28,32,Female,Medicine,Health & Wellness,1826,
2024-03-14,47,Male,Rice,Groceries,3403,
2024-03-09,48,Male,Medicine,Health & Wellness,3901,
2024-02-10,40,Female,Video Game,Entertainment,4482,
2024-01-01,33,Male,Rice,Groceries,7802,
2024-01-03,56,Male,Vegetables,Groceries,1245,
2024-02-15,47,Male,Rice,Groceries,830,
2024-01-23,47,Female,Medicine,Health & Wellness,6889,
2024-02-20,34,Male,Vegetables,Groceries,2324,Need
2024-03-17,24,Female,Milk,Groceries,6972,
2024-03-09,46,Female,Video Game,Entertainment,5146,
2024-03-07,27,Female,Rice,Groceries,6972,
2024-02-13,52,Male,Movie Ticket,Entertainment,3154,
2024-03-20,51,Female,Netflix,Entertainment,7387,
2024-01-12,29,Male,Medicine,Health & Wellness,3984,
2024-03-22,37,Female,Rice,Groceries,3154,
2024-03-01,19,Female,Milk,Groceries,2656,
2024-01-30,52,Male,Rice,Groceries,6723,
2024-02-28,45,Male,Video Game,Entertainment,3818,
2024-03-01,54,Female,Netflix,Entertainment,7885,
2024-02-12,55,Female,Video Game,Entertainment,5644,
2024-02-28,38,Male,Video Game,Entertainment,4150,Want
2024-03-01,21,Male,Bread,Groceries,4897,
2024-02-12,55,Male,Medicine,Health & Wellness,6391,Need
2024-02-27,58,Male,Netflix,Entertainment,5893,Want
2024-02-25,18,Male,Movie Ticket,Entertainment,2905,
2024-02-01,49,Female,Milk,Groceries,3901,
2024-01-17,25,Female,Milk,Groceries,1079,
2024-02-16,58,Male,Netflix,Entertainment,4399,
2024-03-15,30,Female,Netflix,Entertainment,1079,
2024-02-03,29,Female,Medicine,Health & Wellness,4648,
2024-01-27,30,Female,Milk,Groceries,913,
2024-02-18,55,Male,Movie Ticket,Entertainment,1743,Want
2024-01-12,24,Female,Milk,Groceries,4731,
2024-03-28,23,Female,Rice,Groceries,1909,Need
2024-02-13,25,Female,Movie Ticket,Entertainment,1577,
2024-03-25,42,Male,Milk,Groceries,3403,Need
2024-03-31,53,Female,Video Game,Entertainment,3071,
2024-03-21,41,Female,Netflix,Entertainment,3403,
2024-02-11,54,Female,Milk,Groceries,5976,
2024-01-21,40,Male,Milk,Groceries,8051,
2024-02-10,42,Female,Medicine,Health & Wellness,1494,
2024-02-15,21,Female,Vegetables,Groceries,2656,
2024-01-03,38,Female,Rice,Groceries,996,
2024-01-25,23,Male,Video Game,Entertainment,6889,
2024-02-08,30,Female,Medicine,Health & Wellness,6391,
2024-02-02,39,Male,Medicine,Health & Wellness,8217,
2024-03-28,47,Female,Vegetables,Groceries,3486,Need
2024-01-18,57,Male,Rice,Groceries,3901,
2024-03-02,43,Male,Video Game,Entertainment,6557,Want
2024-03-18,33,Male,Movie Ticket,Entertainment,7719,
2024-02-08,41,Male,Video Game,Entertainment,2905,
2024-02-28,18,Female,Medicine,Health & Wellness,2241,
2024-03-14,43,Female,Video Game,Entertainment,2075,
2024-01-03,37,Male,Netflix,Entertainment,1577,Want
2024-01-20,39,Female,Rice,Groceries,3735,Need
2024-01-29,44,Male,Milk,Groceries,7553,
2024-03-21,37,Female,Movie Ticket,Entertainment,4814,
2024-01-26,23,Male,Milk,Groceries,1411,Need
2024-01-30,25,Male,Bread,Groceries,8134,
2024-02-09,37,Male,Milk,Groceries,4233,
2024-01-19,40,Male,Milk,Groceries,3569,
2024-02-08,42,Male,Netflix,Entertainment,3071,
2024-03-25,18,Female,Vegetables,Groceries,6225,
2024-02-01,19,Female,Milk,Groceries,4731,Need
2024-02-23,30,Male,Rice,Groceries,3486,
2024-02-11,42,Male,Rice,Groceries,3154,
2024-02-18,27,Male,Milk,Groceries,2158,Need
2024-03-18,42,Male,Vegetables,Groceries,2988,
2024-02-28,36,Female,Rice,Groceries,7802,
2024-03-07,54,Female,Rice,Groceries,4731,
2024-02-03,52,Male,Medicine,Health & Wellness,913,
2024-02-12,54,Female,Movie Ticket,Entertainment,7636,
2024-01-22,35,Male,Rice,Groceries,4399,
2024-01-04,50,Female,Medicine,Health & Wellness,2905,
2024-02-11,22,Male,Bread,Groceries,6059,
2024-01-31,49,Female,Vegetables,Groceries,6308,
2024-03-09,55,Male,Medicine,Health & Wellness,7802,
2024-02-09,32,Female,Netflix,Entertainment,3154,
2024-01-18,27,Female,Rice,Groceries,4316,Need
2024-01-21,29,Male,Milk,Groceries,5893,
2024-03-13,30,Male,Milk,Groceries,4150,
2024-02-27,38,Female,Movie Ticket,Entertainment,4731,
2024-01-08,38,Male,Medicine,Health & Wellness,6474,
2024-03-29,60,Female,Netflix,Entertainment,5063,
2024-01-01,45,Male,Movie Ticket,Entertainment,4067,
2024-02-07,19,Female,Medicine,Health & Wellness,6142,
2024-01-26,25,Male,Medicine,Health & Wellness,7387,
2024-03-28,40,Male,Netflix,Entertainment,3237,Want
2024-02-27,33,Male,Medicine,Health & Wellness,1743,
2024-03-31,39,Male,Video Game,Entertainment,7304,Want
2024-03-15,18,Female,Milk,Groceries,3154,
2024-01-29,52,Female,Medicine,Health & Wellness,8051,
2024-01-04,39,Female,Movie Ticket,Entertainment,6391,Want
2024-02-22,51,Male,Rice,Groceries,4067,
2024-01-19,24,Female,Rice,Groceries,5312,
2024-02-07,45,Male,Video Game,Entertainment,6059,
2024-02-27,20,Male,Rice,Groceries,4150,
2024-02-12,49,Male,Medicine,Health & Wellness,2324,
2024-01-06,19,Female,Netflix,Entertainment,7719,
2024-03-23,18,Male,Movie Ticket,Entertainment,4482,
2024-03-20,58,Male,Bread,Groceries,8300,Need
2024-01-13,36,Female,Movie Ticket,Entertainment,2822,
2024-03-25,56,Female,Rice,Groceries,3071,
2024-03-05,57,Male,Rice,Groceries,4233,
2024-02-03,52,Female,Vegetables,Groceries,3901,Need
2024-02-14,53,Female,Medicine,Health & Wellness,5976,Need
2024-01-08,23,Male,Netflix,Entertainment,5976,
2024-02-21,46,Female,Video Game,Entertainment,3569,
2024-02-06,39,Female,Video Game,Entertainment,2656,
2024-03-19,25,Female,Video Game,Entertainment,2739,Want
2024-03-07,32,Female,Bread,Groceries,4980,
2024-01-29,30,Male,Video Game,Entertainment,5478,Want
2024-03-21,31,Male,Milk,Groceries,3154,Need
2024-02-05,38,Male,Rice,Groceries,6806,Need
2024-01-26,29,Female,Milk,Groceries,5893,Need
2024-03-07,54,Female,Milk,Groceries,6225,
2024-02-01,46,Female,Vegetables,Groceries,5976,
2024-03-04,57,Male,Vegetables,Groceries,7553,
2024-03-29,51,Male,Vegetables,Groceries,4482,Need
2024-01-27,29,Male,Vegetables,Groceries,6557,Need
2024-01-14,24,Male,Netflix,Entertainment,4648,Want
2024-02-29,34,Female,Movie Ticket,Entertainment,7553,
2024-02-23,60,Male,Medicine,Health & Wellness,4067,
2024-03-01,26,Female,Vegetables,Groceries,7221,
2024-02-20,36,Female,Vegetables,Groceries,996,
2024-01-05,36,Male,Movie Ticket,Entertainment,4316,
2024-03-26,59,Male,Video Game,Entertainment,6889,
2024-01-03,32,Male,Medicine,Health & Wellness,7885,
2024-02-08,27,Male,Vegetables,Groceries,3320,
2024-01-21,37,Female,Medicine,Health & Wellness,4399,
2024-03-02,30,Female,Rice,Groceries,5727,
2024-01-18,20,Male,Vegetables,Groceries,8051,Need
2024-01-27,39,Female,Medicine,Health & Wellness,6889,
2024-03-10,20,Female,Video Game,Entertainment,6806,Want
2024-01-22,58,Female,Medicine,Health & Wellness,4648,
2024-02-15,38,Female,Bread,Groceries,3569,
2024-02-16,18,Female,Milk,Groceries,3735,
2024-03-17,55,Female,Vegetables,Groceries,8300,
2024-02-07,26,Male,Vegetables,Groceries,4731,
2024-02-02,45,Female,Milk,Groceries,4233,
2024-02-11,52,Male,Vegetables,Groceries,6972,Need
2024-03-10,28,Female,Vegetables,Groceries,5893,
2024-01-26,28,Female,Netflix,Entertainment,5727,
2024-01-12,20,Male,Milk,Groceries,7221,
2024-01-04,60,Male,Netflix,Entertainment,3652,Want
2024-01-10,37,Male,Rice,Groceries,4316,Need
2024-02-27,27,Female,Milk,Groceries,8051,
2024-03-19,44,Male,Vegetables,Groceries,4233,
2024-01-30,33,Male,Vegetables,Groceries,5727,
2024-02-26,45,Female,Netflix,Entertainment,2905,
2024-03-25,27,Male,Netflix,Entertainment,7553,
2024-02-08,31,Female,Vegetables,Groceries,2241,
2024-01-30,46,Female,Rice,Groceries,3486,
2024-02-14,51,Female,Bread,Groceries,8051,
2024-03-01,25,Female,Milk,Groceries,1328,
2024-03-24,18,Male,Video Game,Entertainment,6391,
2024-03-04,37,Female,Medicine,Health & Wellness,5312,
2024-03-02,34,Male,Medicine,Health & Wellness,1909,
2024-03-02,57,Male,Medicine,Health & Wellness,7387,
2024-02-07,44,Male,Medicine,Health & Wellness,1494,Need
2024-03-07,43,Male,Bread,Groceries,5395,
2024-02-21,59,Female,Rice,Groceries,2988,
2024-03-21,36,Female,Netflix,Entertainment,5727,
2024-02-27,33,Male,Medicine,Health & Wellness,4897,
2024-03-11,46,Female,Medicine,Health & Wellness,6557,Need
2024-01-10,31,Male,Milk,Groceries,1909,
2024-02-08,21,Male,Vegetables,Groceries,1411,Need
2024-03-22,49,Female,Medicine,Health & Wellness,6142,Need
2024-01-13,52,Male,Medicine,Health & Wellness,3237,
2024-02-26,32,Female,Bread,Groceries,830,
2024-02-18,21,Male,Movie Ticket,Entertainment,6059,
2024-02-01,24,Female,Rice,Groceries,6308,Need
2024-03-17,35,Female,Vegetables,Groceries,1992,
2024-02-04,23,Male,Video Game,Entertainment,2739,Want
2024-03-09,20,Male,Vegetables,Groceries,1909,
2024-01-26,49,Female,Movie Ticket,Entertainment,8300,
2024-03-02,25,Female,Vegetables,Groceries,3403,
2024-01-26,60,Male,Milk,Groceries,5395,
2024-03-02,42,Female,Rice,Groceries,1577,
2024-01-21,26,Male,Vegetables,Groceries,2573,
2024-01-15,32,Female,Rice,Groceries,5395,
2024-01-17,27,Male,Medicine,Health & Wellness,7055,Need
2024-01-02,40,Male,Video Game,Entertainment,4565,
2024-02-25,24,Male,Milk,Groceries,5478,Need
2024-02-05,45,Male,Vegetables,Groceries,5561,
2024-01-08,44,Female,Rice,Groceries,7553,
2024-03-24,37,Female,Video Game,Entertainment,2822,
2024-03-16,25,Female,Rice,Groceries,1328,
2024-02-23,48,Female,Netflix,Entertainment,1411,
2024-03-17,52,Female,Netflix,Entertainment,4897,
2024-03-23,27,Male,Netflix,Entertainment,3237,Want
2024-02-02,42,Female,Bread,Groceries,4980,Need
2024-03-13,31,Female,Medicine,Health & Wellness,3071,
2024-03-01,47,Male,Vegetables,Groceries,1909,
2024-03-02,19,Male,Medicine,Health & Wellness,3652,
2024-01-16,58,Male,Rice,Groceries,7553,Need
2024-03-07,41,Female,Rice,Groceries,4897,
2024-01-26,53,Female,Video Game,Entertainment,4897,
2024-02-09,54,Male,Movie Ticket,Entertainment,1411,
2024-01-29,52,Female,Video Game,Entertainment,2656,Want
2024-03-21,52,Male,Milk,Groceries,8051,
2024-02-07,51,Male,Bread,Groceries,7885,
2024-03-08,44,Male,Vegetables,Groceries,7802,
2024-03-28,26,Female,Netflix,Entertainment,6806,
2024-02-24,42,Female,Movie Ticket,Entertainment,2822,
2024-01-29,30,Female,Bread,Groceries,6391,Need
2024-01-26,56,Male,Movie Ticket,Entertainment,3901,
2024-03-28,30,Male,Bread,Groceries,4150,
2024-02-12,58,Female,Medicine,Health & Wellness,3237,
2024-01-28,51,Female,Netflix,Entertainment,3154,Want
2024-02-20,36,Male,Netflix,Entertainment,2407,
2024-02-28,29,Male,Vegetables,Groceries,8134,
2024-01-26,48,Female,Netflix,Entertainment,6474,Want
2024-01-23,26,Male,Video Game,Entertainment,1494,
2024-03-13,38,Male,Bread,Groceries,5478,Need
2024-03-14,58,Male,Bread,Groceries,7221,
2024-02-24,52,Female,Milk,Groceries,1079,
2024-02-04,40,Female,Rice,Groceries,2656,
2024-02-25,31,Male,Rice,Groceries,5478,
2024-03-24,35,Female,Movie Ticket,Entertainment,2324,
2024-03-10,43,Female,Medicine,Health & Wellness,1328,
2024-02-24,57,Male,Medicine,Health & Wellness,7885,
2024-03-10,27,Male,Milk,Groceries,2988,
2024-03-19,53,Male,Movie Ticket,Entertainment,4980,
2024-03-10,51,Female,Vegetables,Groceries,8217,
2024-01-15,40,Male,Rice,Groceries,3652,
2024-03-29,36,Female,Rice,Groceries,1743,
2024-03-01,48,Male,Vegetables,Groceries,8051,
2024-03-21,49,Female,Rice,Groceries,1245,
2024-03-26,39,Female,Rice,Groceries,3403,
2024-01-13,19,Male,Medicine,Health & Wellness,5893,
2024-03-30,51,Male,Video Game,Entertainment,7138,
2024-03-28,30,Male,Milk,Groceries,6889,
2024-02-19,57,Male,Bread,Groceries,1743,
2024-01-24,35,Female,Medicine,Health & Wellness,6806,Need
2024-03-15,22,Male,Video Game,Entertainment,6889,
2024-01-08,24,Female,Movie Ticket,Entertainment,6640,
2024-01-08,31,Female,Video Game,Entertainment,1660,
2024-01-21,18,Male,Bread,Groceries,1494,
2024-01-02,54,Male,Milk,Groceries,5727,Need
2024-03-14,35,Female,Netflix,Entertainment,1411,
